epoch,value
T0,89.8
T1,89.8
T2,90.27999999999999
T3,91.59999999999998
T4,91.59999999999998
T5,91.59999999999998
T6,91.59999999999998
T7,91.59999999999998
T8,91.59999999999998
T9,91.59999999999998
T10,91.6
T11,91.59999999999998
T12,91.59999999999998
T13,91.6
T14,91.52
T15,91.0
T16,91.0
T17,91.0
T18,91.0
T19,91.0
T20,91.01333333333334
T21,91.2
T22,91.2
T23,91.20000000000002
T24,91.20000000000002
T25,91.20000000000002
T26,91.21333333333334
T27,91.3
T28,91.3
T29,91.29999999999998
T30,91.29999999999998
T31,91.29999999999998
T32,91.32
T33,91.40000000000002
T34,91.40000000000002
T35,91.40000000000002
T36,0.0
T37,0.0
