epoch,value
T0,20.68
T1,112.85333333333332
T2,366.33
T3,366.33
T4,295.514
T5,12.25
T6,12.25
T7,12.25
T8,12.25
T9,16.056
T10,31.279999999999998
T11,31.280000000000005
T12,27.408000000000005
T13,11.92
T14,11.92
T15,11.92
T16,11.92
T17,14.706666666666669
T18,32.82
T19,32.82
T20,31.28066666666667
T21,9.729999999999999
T22,9.729999999999999
T23,9.73
T24,9.73
T25,12.776666666666667
T26,32.58
T27,32.58
T28,28.137999999999998
T29,10.370000000000001
T30,10.370000000000001
T31,10.370000000000001
T32,10.370000000000001
T33,10.370000000000001
T34,10.370000000000001
T35,10.370000000000001
T36,0.0
T37,0.0
