epoch,value
T0,0.3
T1,0.3
T2,0.3266666666666667
T3,0.38000000000000006
T4,0.3
T5,0.33999999999999997
T6,0.48000000000000004
T7,0.38000000000000006
T8,0.3
T9,0.32
T10,0.38666666666666666
T11,0.37999999999999995
T12,0.6999999999999998
T13,0.6466666666666666
T14,0.3
T15,0.31333333333333335
T16,0.4
T17,0.38666666666666666
T18,0.3
T19,0.3
T20,0.3
T21,0.3
T22,0.3066666666666667
T23,0.41333333333333333
T24,0.5
T25,0.5
T26,0.5
T27,0.5
T28,0.5
T29,0.46
T30,0.2
T31,0.2
T32,0.20000000000000004
T33,0.22000000000000003
T34,0.33999999999999997
T35,0.48000000000000004
T36,0.0
T37,0.0
