epoch,value
1620000958.411,63966277632.0
1620000973.411,63966277632.0
1620000988.411,63966277632.0
1620001003.411,63966277632.0
1620001018.411,63966277632.0
1620001033.411,63966277632.0
1620001048.411,63966277632.0
1620001063.411,63966277632.0
1620001078.411,63966277632.0
1620001093.411,63966277632.0
1620001108.411,63966277632.0
1620001123.411,63966277632.0
1620001138.411,63966277632.0
1620001153.411,63966277632.0
1620001168.411,63966277632.0
1620001183.411,63966277632.0
1620001198.411,63966277632.0
1620001213.411,63966277632.0
1620001228.411,63966277632.0
1620001243.411,63966277632.0
1620001258.411,63966277632.0
1620001273.411,63966277632.0
1620001288.411,63966277632.0
1620001303.411,63966277632.0
1620001318.411,63966277632.0
1620001333.411,63966277632.0
1620001348.411,63966277632.0
1620001363.411,63966277632.0
1620001378.411,63966277632.0
1620001393.411,63966277632.0
1620001408.411,63966277632.0
1620001423.411,63966277632.0
1620001438.411,63966277632.0
1620001453.411,63966277632.0
1620001468.411,63966277632.0
1620001483.411,63966277632.0
1620001498.411,63966277632.0
1620001513.411,63966277632.0
1620001528.411,63966277632.0
1620001543.411,63966277632.0
1620001558.411,63966277632.0
1620001573.411,63966277632.0
1620001588.411,63966277632.0
1620001603.411,63966277632.0
1620001618.411,63966277632.0
1620001633.411,63966277632.0
1620001648.411,63966277632.0
1620001663.411,63966277632.0
1620001678.411,63966277632.0
1620001693.411,63966277632.0
1620001708.411,63966277632.0
1620001723.411,63966277632.0
1620001738.411,63966277632.0
1620001753.411,63966277632.0
1620001768.411,63966277632.0
1620001783.411,63966277632.0
1620001798.411,63966277632.0
1620001813.411,63966277632.0
1620001828.411,63966277632.0
1620001843.411,63966277632.0
1620001858.411,63966277632.0
1620001873.411,63966277632.0
1620001888.411,63966277632.0
1620001903.411,63966277632.0
1620001918.411,63966277632.0
1620001933.411,63966277632.0
1620001948.411,63966277632.0
1620001963.411,63966277632.0
1620001978.411,63966277632.0
1620001993.411,63966277632.0
1620002008.411,63966277632.0
1620002023.411,63966277632.0
1620002038.411,63966277632.0
1620002053.411,63966277632.0
1620002068.411,63966277632.0
1620002083.411,63966277632.0
1620002098.411,63966277632.0
1620002113.411,63966277632.0
1620002128.411,63966277632.0
1620002143.411,63966277632.0
1620002158.411,63966277632.0
1620002173.411,63966277632.0
1620002188.411,63966277632.0
1620002203.411,63966277632.0
1620002218.411,63966277632.0
1620002233.411,63966277632.0
1620002248.411,63966277632.0
1620002263.411,63966277632.0
1620002278.411,63966277632.0
1620002293.411,63966277632.0
1620002308.411,63966277632.0
1620002323.411,63966277632.0
1620002338.411,63966277632.0
1620002353.411,63966277632.0
1620002368.411,63966277632.0
1620002383.411,63966277632.0
1620002398.411,63966277632.0
1620002413.411,63966277632.0
1620002428.411,63966277632.0
1620002443.411,63966277632.0
1620002458.411,63966277632.0
1620002473.411,63966277632.0
1620002488.411,63966277632.0
1620002503.411,63966277632.0
1620002518.411,63966277632.0
1620002533.411,63966277632.0
1620002548.411,63966277632.0
1620002563.411,63966277632.0
1620002578.411,63966277632.0
1620002593.411,63966277632.0
1620002608.411,63966277632.0
1620002623.411,63966277632.0
