epoch,shortterm,midterm,longterm
1619948259.241,3.190000,3.240000,3.260000
1619948274.241,3.210000,3.240000,3.260000
1619948289.241,3.170000,3.230000,3.260000
1619948304.241,3.200000,3.230000,3.260000
1619948319.241,3.160000,3.220000,3.260000
1619948334.241,3.120000,3.210000,3.250000
1619948349.241,3.090000,3.200000,3.250000
1619948364.241,3.070000,3.190000,3.240000
1619948379.241,3.280000,3.230000,3.260000
1619948394.241,3.220000,3.220000,3.250000
1619948409.241,3.320000,3.240000,3.260000
1619948424.241,3.320000,3.240000,3.260000
1619948439.241,3.400000,3.260000,3.270000
1619948454.241,3.510000,3.300000,3.280000
1619948469.241,3.400000,3.280000,3.270000
1619948484.241,3.310000,3.270000,3.270000
1619948499.241,3.320000,3.270000,3.270000
1619948514.241,3.250000,3.260000,3.270000
1619948529.241,3.190000,3.250000,3.260000
1619948544.241,3.150000,3.230000,3.260000
1619948559.241,3.190000,3.240000,3.260000
1619948574.241,3.230000,3.240000,3.260000
1619948589.241,3.260000,3.250000,3.260000
1619948604.241,3.280000,3.250000,3.260000
1619948619.241,3.290000,3.250000,3.260000
1619948634.241,3.310000,3.260000,3.270000
1619948649.241,3.310000,3.260000,3.270000
1619948664.241,3.240000,3.250000,3.260000
1619948679.241,3.260000,3.250000,3.260000
1619948694.241,3.270000,3.260000,3.270000
1619948709.241,3.210000,3.240000,3.260000
1619948724.241,3.240000,3.250000,3.260000
1619948739.241,3.190000,3.230000,3.260000
1619948754.241,3.140000,3.220000,3.250000
1619948769.241,3.110000,3.210000,3.250000
1619948784.241,3.160000,3.220000,3.250000
1619948799.241,3.270000,3.240000,3.260000
1619948814.241,3.280000,3.240000,3.260000
1619948829.241,3.380000,3.260000,3.270000
1619948844.241,3.370000,3.270000,3.270000
1619948859.241,3.420000,3.290000,3.270000
1619948874.241,3.330000,3.270000,3.270000
1619948889.241,3.330000,3.270000,3.270000
1619948904.241,3.490000,3.310000,3.280000
1619948919.241,3.450000,3.310000,3.280000
1619948934.241,3.430000,3.310000,3.280000
1619948949.241,3.330000,3.300000,3.280000
1619948964.241,3.340000,3.300000,3.280000
1619948979.241,3.340000,3.300000,3.280000
1619948994.241,3.340000,3.300000,3.280000
1619949009.241,3.260000,3.290000,3.270000
1619949024.241,3.210000,3.270000,3.270000
1619949039.241,3.230000,3.270000,3.270000
1619949054.241,3.180000,3.260000,3.260000
1619949069.241,3.200000,3.260000,3.270000
1619949084.241,3.160000,3.250000,3.260000
1619949099.241,3.120000,3.240000,3.260000
1619949114.241,3.100000,3.220000,3.250000
1619949129.241,3.150000,3.230000,3.250000
1619949144.241,3.120000,3.220000,3.250000
1619949159.241,3.090000,3.200000,3.240000
1619949174.241,3.140000,3.210000,3.250000
1619949189.241,3.180000,3.220000,3.250000
1619949204.241,3.220000,3.220000,3.250000
1619949219.241,3.240000,3.230000,3.250000
1619949234.241,3.260000,3.230000,3.250000
1619949249.241,3.200000,3.220000,3.250000
1619949264.241,3.230000,3.230000,3.250000
1619949279.241,3.180000,3.210000,3.240000
1619949294.241,3.200000,3.220000,3.250000
1619949309.241,3.160000,3.210000,3.240000
1619949324.241,3.190000,3.210000,3.240000
1619949339.241,3.230000,3.220000,3.240000
1619949354.241,3.250000,3.220000,3.250000
1619949369.241,3.190000,3.210000,3.240000
1619949384.241,3.290000,3.230000,3.250000
1619949399.241,3.380000,3.260000,3.260000
1619949414.241,3.290000,3.240000,3.250000
1619949429.241,3.380000,3.260000,3.260000
1619949444.241,3.370000,3.270000,3.260000
1619949459.241,3.490000,3.300000,3.270000
1619949474.241,3.380000,3.290000,3.270000
1619949489.241,3.380000,3.290000,3.270000
1619949504.241,3.450000,3.310000,3.280000
1619949519.241,3.350000,3.290000,3.270000
1619949534.241,3.510000,3.330000,3.280000
1619949549.241,3.470000,3.330000,3.280000
1619949564.241,3.440000,3.330000,3.280000
1619949579.241,3.340000,3.310000,3.280000
1619949594.241,3.260000,3.290000,3.270000
1619949609.241,3.200000,3.280000,3.270000
1619949624.241,3.460000,3.330000,3.290000
1619949639.241,3.430000,3.330000,3.290000
1619949654.241,3.560000,3.370000,3.300000
1619949669.241,3.590000,3.380000,3.300000
1619949684.241,3.680000,3.410000,3.310000
1619949699.241,3.750000,3.440000,3.320000
1619949714.241,3.730000,3.450000,3.330000
1619949729.241,3.800000,3.480000,3.340000
1619949744.241,3.850000,3.500000,3.350000
1619949759.241,3.960000,3.550000,3.370000
1619949774.241,3.900000,3.550000,3.370000
1619949789.241,3.920000,3.570000,3.380000
1619949804.241,3.860000,3.580000,3.390000
1619949819.241,3.820000,3.580000,3.390000
1619949834.241,3.640000,3.550000,3.380000
1619949849.241,3.560000,3.540000,3.380000
1619949864.241,3.570000,3.550000,3.390000
1619949879.241,3.590000,3.550000,3.390000
1619949894.241,3.460000,3.530000,3.380000
1619949909.241,3.360000,3.500000,3.380000
1619949924.241,3.350000,3.490000,3.370000
1619949939.241,3.350000,3.480000,3.370000
1619949954.241,3.340000,3.480000,3.370000
1619949969.241,3.270000,3.450000,3.360000
1619949984.241,3.210000,3.430000,3.360000
1619949999.241,3.240000,3.420000,3.360000
1619950014.241,3.270000,3.420000,3.360000
1619950029.241,3.210000,3.400000,3.350000
1619950044.241,3.160000,3.380000,3.350000
1619950059.241,3.120000,3.360000,3.340000
1619950074.241,3.170000,3.360000,3.340000
1619950089.241,3.130000,3.340000,3.330000
1619950104.241,3.170000,3.340000,3.330000
1619950119.241,3.130000,3.320000,3.330000
1619950134.241,3.100000,3.300000,3.320000
1619950149.241,3.440000,3.370000,3.350000
1619950164.241,3.410000,3.370000,3.350000
1619950179.241,3.320000,3.350000,3.340000
1619950194.241,3.250000,3.330000,3.330000
1619950209.241,3.330000,3.350000,3.340000
1619950224.241,3.260000,3.330000,3.330000
1619950239.241,3.200000,3.310000,3.330000
1619950254.241,3.160000,3.300000,3.320000
1619950269.241,3.120000,3.280000,3.320000
1619950284.241,3.160000,3.290000,3.320000
1619950299.241,3.130000,3.270000,3.310000
1619950314.241,3.100000,3.260000,3.300000
1619950329.241,3.230000,3.280000,3.310000
1619950344.241,3.250000,3.280000,3.310000
1619950359.241,3.190000,3.270000,3.300000
1619950374.241,3.220000,3.270000,3.300000
1619950389.241,3.240000,3.270000,3.300000
1619950404.241,3.190000,3.260000,3.300000
1619950419.241,3.150000,3.240000,3.290000
1619950434.241,3.110000,3.230000,3.290000
1619950449.241,3.360000,3.280000,3.300000
1619950464.241,3.280000,3.270000,3.300000
1619950479.241,3.220000,3.260000,3.290000
1619950494.241,3.250000,3.260000,3.290000
1619950509.241,3.190000,3.250000,3.290000
1619950524.241,3.150000,3.230000,3.280000
1619950539.241,3.120000,3.220000,3.270000
1619950554.241,3.260000,3.250000,3.280000
1619950569.241,3.420000,3.280000,3.290000
1619950584.241,3.320000,3.270000,3.290000
1619950599.241,3.320000,3.270000,3.290000
1619950614.241,3.530000,3.320000,3.300000
1619950629.241,3.540000,3.340000,3.310000
1619950644.241,3.560000,3.350000,3.310000
1619950659.241,3.640000,3.390000,3.330000
1619950674.241,3.570000,3.380000,3.330000
1619950689.241,3.440000,3.360000,3.320000
1619950704.241,3.340000,3.340000,3.310000
1619950719.241,3.270000,3.330000,3.310000
1619950734.241,3.280000,3.330000,3.310000
1619950749.241,3.300000,3.330000,3.310000
1619950764.241,3.230000,3.310000,3.300000
1619950779.241,3.180000,3.290000,3.300000
1619950794.241,3.360000,3.330000,3.310000
1619950809.241,3.280000,3.310000,3.300000
1619950824.241,3.290000,3.310000,3.300000
1619950839.241,3.230000,3.300000,3.300000
1619950854.241,3.240000,3.300000,3.300000
1619950869.241,3.190000,3.280000,3.290000
1619950884.241,3.230000,3.290000,3.290000
1619950899.241,3.260000,3.290000,3.290000
1619950914.241,3.270000,3.290000,3.290000
1619950929.241,3.210000,3.270000,3.280000
1619950944.241,3.160000,3.260000,3.280000
1619950959.241,3.280000,3.280000,3.280000
1619950974.241,3.220000,3.270000,3.280000
1619950989.241,3.310000,3.290000,3.280000
1619951004.241,3.310000,3.290000,3.280000
1619951019.241,3.380000,3.310000,3.290000
1619951034.241,3.290000,3.290000,3.280000
1619951049.241,3.230000,3.270000,3.280000
1619951064.241,3.260000,3.280000,3.280000
1619951079.241,3.280000,3.280000,3.280000
1619951094.241,3.220000,3.270000,3.270000
1619951109.241,3.170000,3.250000,3.270000
1619951124.241,3.200000,3.260000,3.270000
1619951139.241,3.440000,3.310000,3.290000
1619951154.241,3.340000,3.290000,3.280000
1619951169.241,3.270000,3.280000,3.270000
1619951184.241,3.210000,3.260000,3.270000
1619951199.241,3.230000,3.270000,3.270000
1619951214.241,3.260000,3.270000,3.270000
1619951229.241,3.200000,3.260000,3.270000
1619951244.241,3.160000,3.240000,3.260000
1619951259.241,3.260000,3.260000,3.270000
1619951274.241,3.350000,3.280000,3.280000
1619951289.241,3.270000,3.270000,3.270000
1619951304.241,3.210000,3.250000,3.270000
1619951319.241,3.240000,3.260000,3.270000
1619951334.241,3.330000,3.280000,3.270000
1619951349.241,3.250000,3.260000,3.270000
1619951364.241,3.280000,3.270000,3.270000
1619951379.241,3.210000,3.250000,3.270000
1619951394.241,3.230000,3.260000,3.270000
1619951409.241,3.180000,3.240000,3.260000
1619951424.241,3.210000,3.250000,3.270000
1619951439.241,3.330000,3.270000,3.270000
1619951454.241,3.330000,3.270000,3.270000
1619951469.241,3.250000,3.260000,3.270000
1619951484.241,3.200000,3.240000,3.260000
1619951499.241,3.220000,3.250000,3.270000
1619951514.241,3.170000,3.240000,3.260000
1619951529.241,3.130000,3.220000,3.260000
1619951544.241,3.100000,3.210000,3.250000
1619951559.241,3.150000,3.220000,3.250000
1619951574.241,3.270000,3.240000,3.260000
1619951589.241,3.290000,3.240000,3.260000
1619951604.241,3.220000,3.230000,3.260000
1619951619.241,3.310000,3.250000,3.270000
1619951634.241,3.240000,3.240000,3.260000
1619951649.241,3.340000,3.260000,3.270000
1619951664.241,3.350000,3.260000,3.270000
1619951679.241,3.270000,3.250000,3.270000
1619951694.241,3.210000,3.240000,3.260000
1619951709.241,3.240000,3.240000,3.260000
1619951724.241,3.260000,3.250000,3.260000
1619951739.241,3.200000,3.230000,3.260000
1619951754.241,3.150000,3.220000,3.250000
1619951769.241,3.120000,3.210000,3.250000
1619951784.241,3.250000,3.230000,3.260000
1619951799.241,3.270000,3.240000,3.260000
1619951814.241,3.290000,3.240000,3.260000
1619951829.241,3.290000,3.250000,3.260000
1619951844.241,3.380000,3.270000,3.270000
1619951859.241,3.370000,3.270000,3.270000
1619951874.241,3.290000,3.260000,3.270000
1619951889.241,3.300000,3.260000,3.270000
1619951904.241,3.230000,3.250000,3.260000
1619951919.241,3.180000,3.230000,3.260000
1619951934.241,3.220000,3.240000,3.260000
1619951949.241,3.530000,3.310000,3.280000
1619951964.241,3.490000,3.310000,3.280000
1619951979.241,3.750000,3.380000,3.310000
1619951994.241,3.960000,3.440000,3.330000
1619952009.241,3.890000,3.450000,3.330000
1619952024.241,3.770000,3.450000,3.330000
1619952039.241,3.750000,3.460000,3.340000
1619952054.241,3.730000,3.470000,3.340000
1619952069.241,3.860000,3.510000,3.360000
1619952084.241,3.670000,3.480000,3.360000
1619952099.241,3.520000,3.460000,3.350000
1619952114.241,3.490000,3.450000,3.350000
1619952129.241,3.380000,3.430000,3.340000
1619952144.241,3.370000,3.420000,3.340000
1619952159.241,3.290000,3.400000,3.340000
1619952174.241,3.380000,3.420000,3.340000
1619952189.241,3.290000,3.400000,3.340000
1619952204.241,3.310000,3.390000,3.340000
1619952219.241,3.240000,3.370000,3.330000
1619952234.241,3.180000,3.350000,3.330000
1619952249.241,3.300000,3.370000,3.330000
1619952264.241,3.240000,3.350000,3.330000
1619952279.241,3.180000,3.330000,3.320000
1619952294.241,3.210000,3.330000,3.320000
1619952309.241,3.160000,3.320000,3.310000
1619952324.241,4.170000,3.520000,3.380000
1619952339.241,4.070000,3.520000,3.380000
1619952354.241,3.830000,3.500000,3.370000
1619952369.241,3.650000,3.470000,3.370000
1619952384.241,3.500000,3.450000,3.360000
1619952399.241,3.460000,3.440000,3.360000
1619952414.241,3.510000,3.450000,3.370000
1619952429.241,3.400000,3.430000,3.360000
1619952444.241,3.310000,3.410000,3.350000
1619952459.241,4.600000,3.710000,3.450000
1619952474.241,4.310000,3.690000,3.450000
1619952489.241,4.170000,3.690000,3.450000
1619952504.241,3.910000,3.650000,3.450000
1619952519.241,3.840000,3.650000,3.450000
1619952534.241,3.730000,3.640000,3.450000
1619952549.241,3.640000,3.620000,3.450000
1619952564.241,3.650000,3.620000,3.450000
1619952579.241,3.500000,3.590000,3.440000
1619952594.241,3.540000,3.600000,3.450000
1619952609.241,3.420000,3.570000,3.440000
1619952624.241,3.410000,3.560000,3.440000
1619952639.241,3.310000,3.530000,3.430000
1619952654.241,3.240000,3.500000,3.430000
1619952669.241,3.330000,3.510000,3.430000
1619952684.241,3.490000,3.530000,3.440000
1619952699.241,3.380000,3.510000,3.430000
1619952714.241,3.290000,3.480000,3.420000
1619952729.241,3.230000,3.460000,3.420000
1619952744.241,3.240000,3.450000,3.420000
1619952759.241,3.190000,3.430000,3.410000
1619952774.241,3.150000,3.410000,3.400000
1619952789.241,3.190000,3.400000,3.400000
1619952804.241,3.300000,3.420000,3.400000
1619952819.241,3.240000,3.390000,3.400000
1619952834.241,3.180000,3.370000,3.390000
1619952849.241,3.140000,3.360000,3.380000
1619952864.241,3.180000,3.350000,3.380000
1619952879.241,3.300000,3.370000,3.380000
1619952894.241,3.230000,3.350000,3.380000
1619952909.241,3.180000,3.330000,3.370000
1619952924.241,3.140000,3.320000,3.360000
1619952939.241,3.110000,3.300000,3.360000
1619952954.241,3.080000,3.280000,3.350000
1619952969.241,3.140000,3.290000,3.350000
1619952984.241,3.110000,3.270000,3.350000
1619952999.241,3.160000,3.280000,3.350000
1619953014.241,3.130000,3.260000,3.340000
1619953029.241,3.100000,3.250000,3.330000
1619953044.241,3.140000,3.250000,3.330000
1619953059.241,3.190000,3.260000,3.330000
1619953074.241,3.220000,3.260000,3.330000
1619953089.241,3.170000,3.250000,3.330000
1619953104.241,3.290000,3.270000,3.330000
1619953119.241,3.220000,3.250000,3.330000
1619953134.241,3.250000,3.260000,3.330000
1619953149.241,3.190000,3.240000,3.320000
1619953164.241,3.220000,3.250000,3.320000
1619953179.241,3.170000,3.230000,3.320000
1619953194.241,3.200000,3.240000,3.320000
1619953209.241,3.310000,3.260000,3.320000
1619953224.241,3.320000,3.260000,3.320000
1619953239.241,3.250000,3.250000,3.320000
1619953254.241,3.190000,3.240000,3.310000
1619953269.241,3.150000,3.220000,3.300000
1619953284.241,3.110000,3.210000,3.300000
1619953299.241,3.170000,3.220000,3.300000
1619953314.241,3.130000,3.210000,3.290000
1619953329.241,3.100000,3.200000,3.290000
1619953344.241,3.080000,3.190000,3.280000
1619953359.241,3.130000,3.190000,3.280000
1619953374.241,3.100000,3.180000,3.270000
1619953389.241,3.230000,3.210000,3.280000
1619953404.241,3.180000,3.200000,3.270000
1619953419.241,3.210000,3.200000,3.270000
1619953434.241,3.160000,3.190000,3.270000
1619953449.241,3.120000,3.180000,3.270000
1619953464.241,3.470000,3.250000,3.290000
1619953479.241,3.590000,3.290000,3.300000
1619953494.241,3.460000,3.280000,3.290000
1619953509.241,3.520000,3.300000,3.300000
1619953524.241,3.560000,3.310000,3.300000
1619953539.241,3.510000,3.310000,3.300000
1619953554.241,3.390000,3.300000,3.300000
1619953569.241,3.580000,3.350000,3.310000
1619953584.241,3.610000,3.360000,3.320000
1619953599.241,3.540000,3.360000,3.320000
1619953614.241,3.490000,3.360000,3.320000
1619953629.241,3.450000,3.360000,3.320000
1619953644.241,3.420000,3.360000,3.320000
1619953659.241,3.330000,3.340000,3.310000
1619953674.241,3.320000,3.340000,3.310000
1619953689.241,3.400000,3.350000,3.320000
1619953704.241,3.390000,3.350000,3.320000
1619953719.241,3.380000,3.350000,3.320000
1619953734.241,3.290000,3.330000,3.310000
1619953749.241,3.460000,3.370000,3.330000
1619953764.241,3.440000,3.370000,3.330000
1619953779.241,3.340000,3.350000,3.320000
1619953794.241,3.270000,3.330000,3.310000
1619953809.241,3.280000,3.330000,3.310000
1619953824.241,3.220000,3.310000,3.310000
1619953839.241,3.240000,3.310000,3.310000
1619953854.241,3.350000,3.330000,3.310000
1619953869.241,3.340000,3.330000,3.310000
1619953884.241,3.260000,3.310000,3.310000
1619953899.241,3.200000,3.300000,3.300000
1619953914.241,3.230000,3.300000,3.300000
1619953929.241,3.250000,3.300000,3.300000
1619953944.241,3.270000,3.300000,3.300000
1619953959.241,3.210000,3.290000,3.300000
1619953974.241,3.160000,3.270000,3.290000
1619953989.241,3.200000,3.270000,3.290000
1619954004.241,3.310000,3.290000,3.300000
1619954019.241,3.240000,3.280000,3.290000
1619954034.241,3.180000,3.260000,3.280000
1619954049.241,3.220000,3.270000,3.280000
1619954064.241,3.170000,3.250000,3.280000
1619954079.241,3.130000,3.240000,3.270000
1619954094.241,3.260000,3.260000,3.280000
1619954109.241,3.200000,3.250000,3.270000
1619954124.241,3.300000,3.270000,3.280000
1619954139.241,3.230000,3.250000,3.270000
1619954154.241,3.180000,3.240000,3.270000
1619954169.241,3.210000,3.250000,3.270000
1619954184.241,3.230000,3.250000,3.270000
1619954199.241,3.180000,3.240000,3.270000
1619954214.241,3.210000,3.240000,3.270000
1619954229.241,3.250000,3.240000,3.270000
1619954244.241,3.190000,3.230000,3.260000
1619954259.241,3.150000,3.220000,3.260000
1619954274.241,3.260000,3.240000,3.270000
1619954289.241,3.200000,3.230000,3.260000
1619954304.241,3.310000,3.250000,3.270000
1619954319.241,3.320000,3.250000,3.270000
1619954334.241,3.250000,3.240000,3.270000
1619954349.241,3.190000,3.230000,3.260000
1619954364.241,3.150000,3.220000,3.260000
1619954379.241,3.260000,3.240000,3.270000
1619954394.241,3.360000,3.260000,3.270000
1619954409.241,3.280000,3.250000,3.270000
1619954424.241,3.210000,3.230000,3.260000
1619954439.241,3.250000,3.240000,3.270000
1619954454.241,3.330000,3.260000,3.270000
1619954469.241,3.330000,3.260000,3.270000
1619954484.241,3.400000,3.280000,3.280000
1619954499.241,3.310000,3.270000,3.270000
1619954514.241,3.240000,3.250000,3.270000
1619954529.241,3.190000,3.240000,3.260000
1619954544.241,3.150000,3.230000,3.260000
1619954559.241,3.190000,3.230000,3.260000
1619954574.241,3.150000,3.220000,3.260000
1619954589.241,3.120000,3.210000,3.250000
1619954604.241,3.320000,3.250000,3.260000
1619954619.241,3.390000,3.270000,3.270000
1619954634.241,3.310000,3.260000,3.270000
1619954649.241,3.380000,3.280000,3.270000
1619954664.241,3.370000,3.280000,3.270000
1619954679.241,3.290000,3.260000,3.270000
1619954694.241,3.220000,3.250000,3.270000
1619954709.241,3.400000,3.290000,3.280000
1619954724.241,3.390000,3.290000,3.280000
1619954739.241,3.300000,3.280000,3.270000
1619954754.241,3.320000,3.280000,3.270000
1619954769.241,3.310000,3.280000,3.270000
1619954784.241,3.320000,3.280000,3.270000
1619954799.241,3.410000,3.300000,3.280000
1619954814.241,3.390000,3.300000,3.280000
1619954829.241,3.370000,3.310000,3.280000
1619954844.241,3.440000,3.320000,3.290000
1619954859.241,3.340000,3.310000,3.280000
1619954874.241,3.260000,3.290000,3.270000
1619954889.241,3.350000,3.310000,3.280000
1619954904.241,3.350000,3.310000,3.280000
1619954919.241,3.280000,3.290000,3.270000
1619954934.241,3.280000,3.290000,3.270000
1619954949.241,3.290000,3.300000,3.270000
1619954964.241,3.230000,3.280000,3.270000
1619954979.241,3.340000,3.300000,3.280000
1619954994.241,3.260000,3.280000,3.270000
1619955009.241,3.350000,3.300000,3.280000
1619955024.241,3.270000,3.290000,3.270000
1619955039.241,3.290000,3.290000,3.270000
1619955054.241,3.220000,3.270000,3.270000
1619955069.241,3.170000,3.260000,3.260000
1619955084.241,3.130000,3.250000,3.260000
1619955099.241,3.170000,3.250000,3.260000
1619955114.241,3.210000,3.250000,3.260000
1619955129.241,3.160000,3.240000,3.260000
1619955144.241,3.200000,3.250000,3.260000
1619955159.241,3.230000,3.250000,3.260000
1619955174.241,3.180000,3.240000,3.260000
1619955189.241,3.140000,3.220000,3.250000
1619955204.241,3.100000,3.210000,3.250000
1619955219.241,3.160000,3.220000,3.250000
1619955234.241,3.120000,3.210000,3.240000
1619955249.241,3.090000,3.200000,3.240000
1619955264.241,3.070000,3.190000,3.240000
1619955279.241,3.140000,3.190000,3.240000
1619955294.241,3.110000,3.180000,3.230000
1619955309.241,3.220000,3.210000,3.240000
1619955324.241,3.170000,3.200000,3.240000
1619955339.241,3.200000,3.200000,3.240000
1619955354.241,3.160000,3.190000,3.230000
1619955369.241,3.200000,3.200000,3.230000
1619955384.241,3.290000,3.220000,3.240000
1619955399.241,3.230000,3.210000,3.240000
1619955414.241,3.260000,3.220000,3.240000
1619955429.241,3.270000,3.220000,3.240000
1619955444.241,3.280000,3.230000,3.240000
1619955459.241,3.290000,3.230000,3.240000
1619955474.241,3.300000,3.240000,3.240000
1619955489.241,3.300000,3.240000,3.250000
1619955504.241,3.590000,3.310000,3.270000
1619955519.241,3.460000,3.290000,3.270000
1619955534.241,3.440000,3.300000,3.270000
1619955549.241,3.560000,3.330000,3.280000
1619955564.241,3.440000,3.310000,3.270000
1619955579.241,3.340000,3.300000,3.270000
1619955594.241,3.340000,3.300000,3.270000
1619955609.241,3.260000,3.280000,3.270000
1619955624.241,3.200000,3.270000,3.260000
1619955639.241,3.160000,3.250000,3.260000
1619955654.241,3.190000,3.260000,3.260000
1619955669.241,3.150000,3.250000,3.250000
1619955684.241,3.110000,3.230000,3.250000
1619955699.241,3.240000,3.250000,3.260000
1619955714.241,3.180000,3.240000,3.250000
1619955729.241,3.140000,3.230000,3.250000
1619955744.241,3.110000,3.220000,3.240000
1619955759.241,3.240000,3.240000,3.250000
1619955774.241,3.260000,3.240000,3.250000
1619955789.241,3.200000,3.230000,3.250000
1619955804.241,3.160000,3.220000,3.240000
1619955819.241,3.120000,3.210000,3.240000
1619955834.241,3.090000,3.200000,3.230000
1619955849.241,3.070000,3.190000,3.230000
1619955864.241,3.390000,3.260000,3.250000
1619955879.241,3.450000,3.280000,3.260000
1619955894.241,3.630000,3.330000,3.280000
1619955909.241,3.570000,3.330000,3.280000
1619955924.241,3.670000,3.360000,3.290000
1619955939.241,3.590000,3.360000,3.290000
1619955954.241,3.850000,3.420000,3.310000
1619955969.241,3.740000,3.420000,3.310000
1619955984.241,3.880000,3.470000,3.330000
1619955999.241,3.900000,3.490000,3.340000
1619956014.241,3.850000,3.500000,3.350000
1619956029.241,3.890000,3.520000,3.360000
1619956044.241,3.900000,3.550000,3.370000
1619956059.241,3.770000,3.540000,3.370000
1619956074.241,3.600000,3.510000,3.360000
1619956089.241,3.460000,3.480000,3.350000
1619956104.241,3.510000,3.490000,3.360000
1619956119.241,3.460000,3.490000,3.360000
1619956134.241,3.520000,3.500000,3.360000
1619956149.241,3.400000,3.470000,3.360000
1619956164.241,3.390000,3.460000,3.360000
1619956179.241,3.390000,3.460000,3.360000
1619956194.241,3.300000,3.430000,3.350000
1619956209.241,3.230000,3.410000,3.350000
1619956224.241,3.400000,3.440000,3.360000
1619956239.241,3.310000,3.420000,3.350000
1619956254.241,3.240000,3.400000,3.350000
1619956269.241,3.340000,3.410000,3.350000
1619956284.241,3.410000,3.420000,3.360000
1619956299.241,3.530000,3.450000,3.370000
1619956314.241,3.410000,3.430000,3.360000
1619956329.241,3.400000,3.420000,3.360000
1619956344.241,3.380000,3.420000,3.360000
1619956359.241,3.370000,3.410000,3.360000
1619956374.241,3.290000,3.390000,3.350000
1619956389.241,3.290000,3.390000,3.350000
1619956404.241,3.500000,3.440000,3.370000
1619956419.241,3.470000,3.430000,3.370000
1619956434.241,3.360000,3.410000,3.360000
1619956449.241,3.280000,3.390000,3.360000
1619956464.241,3.220000,3.370000,3.350000
1619956479.241,3.240000,3.370000,3.350000
1619956494.241,3.180000,3.350000,3.340000
1619956509.241,3.220000,3.350000,3.340000
1619956524.241,3.250000,3.350000,3.340000
1619956539.241,3.200000,3.330000,3.340000
1619956554.241,3.150000,3.310000,3.330000
1619956569.241,5.400000,3.800000,3.490000
1619956584.241,4.940000,3.780000,3.490000
1619956599.241,4.510000,3.740000,3.480000
1619956614.241,4.180000,3.700000,3.470000
1619956629.241,3.910000,3.670000,3.460000
1619956644.241,3.870000,3.670000,3.470000
1619956659.241,3.670000,3.640000,3.460000
1619956674.241,3.520000,3.600000,3.450000
1619956689.241,3.410000,3.570000,3.440000
1619956704.241,3.610000,3.610000,3.460000
1619956719.241,3.540000,3.600000,3.450000
1619956734.241,3.560000,3.600000,3.460000
1619956749.241,3.520000,3.590000,3.450000
1619956764.241,3.400000,3.560000,3.450000
1619956779.241,3.390000,3.550000,3.450000
1619956794.241,3.370000,3.540000,3.440000
1619956809.241,3.380000,3.540000,3.450000
1619956824.241,3.300000,3.510000,3.440000
1619956839.241,3.310000,3.500000,3.440000
1619956854.241,3.320000,3.490000,3.430000
1619956869.241,3.730000,3.580000,3.470000
1619956884.241,3.710000,3.580000,3.470000
1619956899.241,3.830000,3.620000,3.480000
1619956914.241,3.640000,3.590000,3.470000
1619956929.241,3.660000,3.590000,3.470000
1619956944.241,3.510000,3.560000,3.470000
1619956959.241,3.400000,3.530000,3.460000
1619956974.241,3.380000,3.520000,3.450000
1619956989.241,3.290000,3.500000,3.450000
1619957004.241,3.380000,3.510000,3.450000
1619957019.241,3.290000,3.480000,3.440000
1619957034.241,3.440000,3.510000,3.450000
1619957049.241,3.340000,3.480000,3.450000
1619957064.241,3.260000,3.460000,3.440000
1619957079.241,3.200000,3.430000,3.430000
1619957094.241,3.530000,3.490000,3.450000
1619957109.241,3.480000,3.490000,3.450000
1619957124.241,3.370000,3.460000,3.440000
1619957139.241,3.360000,3.450000,3.440000
1619957154.241,3.360000,3.450000,3.440000
1619957169.241,3.280000,3.430000,3.430000
1619957184.241,3.220000,3.400000,3.420000
1619957199.241,3.250000,3.400000,3.420000
1619957214.241,3.270000,3.400000,3.420000
1619957229.241,3.210000,3.380000,3.410000
1619957244.241,3.160000,3.360000,3.410000
1619957259.241,3.190000,3.360000,3.410000
1619957274.241,3.220000,3.350000,3.400000
1619957289.241,3.240000,3.350000,3.400000
1619957304.241,3.180000,3.330000,3.400000
1619957319.241,3.220000,3.330000,3.390000
1619957334.241,3.170000,3.320000,3.390000
1619957349.241,3.130000,3.300000,3.380000
1619957364.241,3.100000,3.290000,3.370000
1619957379.241,3.150000,3.290000,3.370000
1619957394.241,3.120000,3.270000,3.360000
1619957409.241,3.090000,3.260000,3.360000
1619957424.241,3.150000,3.260000,3.360000
1619957439.241,3.320000,3.300000,3.370000
1619957454.241,3.250000,3.280000,3.360000
1619957469.241,3.260000,3.290000,3.360000
1619957484.241,3.290000,3.290000,3.360000
1619957499.241,3.220000,3.270000,3.350000
1619957514.241,3.250000,3.280000,3.350000
1619957529.241,3.190000,3.260000,3.350000
1619957544.241,3.290000,3.280000,3.350000
1619957559.241,3.230000,3.270000,3.350000
1619957574.241,3.170000,3.250000,3.340000
1619957589.241,3.140000,3.240000,3.340000
1619957604.241,3.250000,3.260000,3.340000
1619957619.241,3.350000,3.280000,3.350000
1619957634.241,3.270000,3.270000,3.340000
1619957649.241,3.290000,3.270000,3.340000
1619957664.241,3.380000,3.290000,3.350000
1619957679.241,3.370000,3.290000,3.350000
1619957694.241,3.290000,3.280000,3.340000
1619957709.241,3.220000,3.260000,3.340000
1619957724.241,3.320000,3.280000,3.340000
1619957739.241,3.250000,3.270000,3.340000
1619957754.241,3.190000,3.250000,3.330000
1619957769.241,3.230000,3.260000,3.330000
