epoch,value
1620000954.246,145862656.0
1620000969.246,145862656.0
1620000984.246,145862656.0
1620000999.246,145862656.0
1620001014.246,145862656.0
1620001029.246,145862656.0
1620001044.246,145862656.0
1620001059.246,145862656.0
1620001074.246,145862656.0
1620001089.246,145862656.0
1620001104.246,145862656.0
1620001119.246,145862656.0
1620001134.246,145862656.0
1620001149.246,145862656.0
1620001164.246,145862656.0
1620001179.246,145862656.0
1620001194.246,145862656.0
1620001209.246,145862656.0
1620001224.246,145862656.0
1620001239.246,145862656.0
1620001254.246,145862656.0
1620001269.246,145862656.0
1620001284.246,145862656.0
1620001299.246,145862656.0
1620001314.246,145862656.0
1620001329.246,145862656.0
1620001344.246,145862656.0
1620001359.246,145862656.0
1620001374.246,145862656.0
1620001389.246,145862656.0
1620001404.246,145862656.0
1620001419.246,145862656.0
1620001434.246,145862656.0
1620001449.246,145862656.0
1620001464.246,145862656.0
1620001479.246,145862656.0
1620001494.246,145862656.0
1620001509.246,145862656.0
1620001524.246,145862656.0
1620001539.246,145862656.0
1620001554.246,145862656.0
1620001569.246,145862656.0
1620001584.246,145862656.0
1620001599.246,145862656.0
1620001614.246,145862656.0
1620001629.246,145862656.0
1620001644.246,145862656.0
1620001659.246,145862656.0
1620001674.246,145862656.0
1620001689.246,145862656.0
1620001704.246,145862656.0
1620001719.246,145862656.0
1620001734.246,145862656.0
1620001749.246,145862656.0
1620001764.246,145862656.0
1620001779.246,145862656.0
1620001794.246,145862656.0
1620001809.246,145862656.0
1620001824.246,145862656.0
1620001839.246,145862656.0
1620001854.246,145862656.0
1620001869.246,145862656.0
1620001884.246,145862656.0
1620001899.246,145862656.0
1620001914.246,145862656.0
1620001929.246,145862656.0
1620001944.246,145862656.0
1620001959.246,145862656.0
1620001974.246,145862656.0
1620001989.246,145862656.0
1620002004.246,145862656.0
1620002019.246,145862656.0
1620002034.246,145862656.0
1620002049.246,145862656.0
1620002064.246,145862656.0
1620002079.246,145862656.0
1620002094.246,145862656.0
1620002109.246,145862656.0
1620002124.246,145862656.0
1620002139.246,145862656.0
1620002154.246,145862656.0
1620002169.246,145862656.0
1620002184.246,145862656.0
1620002199.246,145862656.0
1620002214.246,145862656.0
1620002229.246,145862656.0
1620002244.246,145862656.0
1620002259.246,145862656.0
1620002274.246,145862656.0
1620002289.246,145862656.0
1620002304.246,145862656.0
1620002319.246,145862656.0
1620002334.246,145862656.0
1620002349.246,145862656.0
1620002364.246,145862656.0
1620002379.246,145862656.0
1620002394.246,145862656.0
1620002409.246,145862656.0
1620002424.246,145862656.0
1620002439.246,145862656.0
1620002454.246,145862656.0
1620002469.246,145862656.0
1620002484.246,145862656.0
1620002499.246,145862656.0
1620002514.246,145862656.0
1620002529.246,145862656.0
1620002544.246,145862656.0
1620002559.246,145862656.0
1620002574.246,145862656.0
1620002589.246,145862656.0
1620002604.246,145862656.0
1620002619.246,145862656.0
