epoch,value
T0,3.64
T1,3.75
T2,3.75
T3,3.75
T4,3.75
T5,3.75
T6,3.726
T7,3.6300000000000003
T8,3.6300000000000003
T9,3.6300000000000003
T10,3.63
T11,3.6300000000000003
T12,3.624
T13,3.6133333333333337
T14,3.692
T15,3.64
T16,3.630666666666667
T17,3.57
T18,3.5846666666666662
T19,3.68
T20,3.68
T21,3.68
T22,3.676666666666667
T23,3.63
T24,3.63
T25,3.63
T26,3.63
T27,3.6300000000000003
T28,3.5860000000000003
T29,3.4099999999999997
T30,3.4100000000000006
T31,3.4100000000000006
T32,3.4100000000000006
T33,3.410000000000001
T34,3.3720000000000008
T35,3.2199999999999998
T36,0.0
T37,0.0
