epoch,value
T0,4.260000000000001
T1,0.48666666666666664
T2,0.84
T3,0.4000000000000001
T4,0.36000000000000004
T5,0.20000000000000004
T6,0.18000000000000002
T7,0.10000000000000002
T8,0.10000000000000002
T9,0.10000000000000002
T10,0.1
T11,0.10000000000000002
T12,0.10000000000000002
T13,0.1
T14,0.1
T15,0.1
T16,0.1
T17,0.1
T18,0.1
T19,0.1
T20,0.10000000000000002
T21,0.10000000000000002
T22,0.10000000000000002
T23,0.1
T24,0.11333333333333334
T25,0.2
T26,0.2
T27,0.20000000000000004
T28,0.20000000000000004
T29,0.2
T30,0.22666666666666668
T31,0.4
T32,0.44000000000000006
T33,0.6
T34,0.5399999999999999
T35,0.3
T36,0.0
T37,0.0
